Div Name,School Name,Sch Type,"Low Grade","High Grade",Subject,PassRate
,,High,9,12,Science,100
,,Middle,7,8,English: Reading,92
,,Middle,7,8,English: Writing,88
,,Middle,7,8,History & Social Sciences,97
,,Middle,7,8,Mathematics,92
,,Middle,7,8,Science,92
,,Elem,PK,6,English: Reading,71
,,Elem,PK,6,History & Social Sciences,94
,,Elem,PK,6,Mathematics,64
,,Elem,PK,6,Science,70
,,Middle,7,8,English: Reading,81
,,Middle,7,8,English: Writing,74
,,Middle,7,8,History & Social Sciences,92
,,Middle,7,8,Mathematics,85
,,Middle,7,8,Science,80
,,Elem,PK,6,English: Reading,89
,,Elem,PK,6,History & Social Sciences,92
,,Elem,PK,6,Mathematics,95
,,Elem,PK,6,Science,90
,,Elem,PK,6,English: Reading,89
,,Elem,PK,6,History & Social Sciences,94
,,Elem,PK,6,Mathematics,91
,,Elem,PK,6,Science,93
,,Elem,PK,6,English: Reading,81
,,Elem,PK,6,History & Social Sciences,79
,,Elem,PK,6,Mathematics,86
,,Elem,PK,6,Science,78
,,Elem,PK,6,English: Reading,94
,,Elem,PK,6,History & Social Sciences,97
,,Elem,PK,6,Mathematics,94
,,Elem,PK,6,Science,97
,,Elem,PK,6,English: Reading,91
,,Elem,PK,6,History & Social Sciences,94
,,Elem,PK,6,Mathematics,94
,,Elem,PK,6,Science,97
,,Elem,PK,6,English: Reading,78
,,Elem,PK,6,History & Social Sciences,72
,,Elem,PK,6,Mathematics,75
,,Elem,PK,6,Science,89
,,Elem,PK,6,English: Reading,94
,,Elem,PK,6,History & Social Sciences,98
,,Elem,PK,6,Mathematics,93
,,Elem,PK,6,Science,92
,,High,9,12,English: Reading,89
,,High,9,12,English: Writing,81
,,High,9,12,History & Social Sciences,85
,,High,9,12,Mathematics,79
,,High,9,12,Science,78
,,Elem,PK,6,English: Reading,90
,,Elem,PK,6,History & Social Sciences,93
,,Elem,PK,6,Mathematics,87
,,Elem,PK,6,Science,91
,,High,9,12,English: Reading,97
,,High,9,12,English: Writing,97
,,High,9,12,History & Social Sciences,97
,,High,9,12,Mathematics,91
,,High,9,12,Science,96
,,Elem,PK,6,English: Reading,94
,,Elem,PK,6,History & Social Sciences,96
,,Elem,PK,6,Mathematics,96
,,Elem,PK,6,Science,97
,,High,9,12,English: Reading,93
,,High,9,12,English: Writing,90
,,High,9,12,History & Social Sciences,90
,,High,9,12,Mathematics,81
,,High,9,12,Science,86
,,Elem,PK,6,English: Reading,84
,,Elem,PK,6,History & Social Sciences,88
,,Elem,PK,6,Mathematics,92
,,Elem,PK,6,Science,85
,,Elem,PK,6,English: Reading,72
,,Elem,PK,6,History & Social Sciences,91
,,Elem,PK,6,Mathematics,71
,,Elem,PK,6,Science,64
,,Elem,PK,5,English: Reading,69
,,Elem,PK,5,History & Social Sciences,80
,,Elem,PK,5,Mathematics,77
,,Elem,PK,5,Science,68
,,Elem,PK,6,English: Reading,90
,,Elem,PK,6,History & Social Sciences,91
,,Elem,PK,6,Mathematics,90
,,Elem,PK,6,Science,89
,,Middle,7,8,English: Reading,76
,,Middle,7,8,English: Writing,67
,,Middle,7,8,History & Social Sciences,86
,,Middle,7,8,Mathematics,67
,,Middle,7,8,Science,70
,,Elem,PK,6,English: Reading,96
,,Elem,PK,6,History & Social Sciences,98
,,Elem,PK,6,Mathematics,96
,,Elem,PK,6,Science,92
,,Elem,PK,6,English: Reading,97
,,Elem,PK,6,History & Social Sciences,99
,,Elem,PK,6,Mathematics,99
,,Elem,PK,6,Science,98
,,Elem,PK,6,English: Reading,76
,,Elem,PK,6,History & Social Sciences,78
,,Elem,PK,6,Mathematics,77
,,Elem,PK,6,Science,80
,,Elem,PK,6,English: Reading,75
,,Elem,PK,6,History & Social Sciences,86
,,Elem,PK,6,Mathematics,79
,,Elem,PK,6,Science,77
,,Elem,PK,6,English: Reading,62
,,Elem,PK,6,History & Social Sciences,77
,,Elem,PK,6,Mathematics,61
,,Elem,PK,6,Science,56
,,High,9,12,English: Reading,98
,,High,9,12,English: Writing,96
,,High,9,12,History & Social Sciences,96
,,High,9,12,Mathematics,91
,,High,9,12,Science,95
,,High,9,12,English: Reading,96
,,High,9,12,English: Writing,93
,,High,9,12,History & Social Sciences,94
,,High,9,12,Mathematics,88
,,High,9,12,Science,94
,,Middle,6,8,English: Reading,93
,,Middle,6,8,English: Writing,89
,,Middle,6,8,History & Social Sciences,96
,,Middle,6,8,Mathematics,89
,,Middle,6,8,Science,90
,,Elem,2,5,English: Reading,90
,,Elem,2,5,History & Social Sciences,94
,,Elem,2,5,Mathematics,88
,,Elem,2,5,Science,89
,,Middle,6,8,English: Reading,81
,,Middle,6,8,English: Writing,85
,,Middle,6,8,History & Social Sciences,89
,,Middle,6,8,Mathematics,87
,,Middle,6,8,Science,86
,,Elem,PK,5,English: Reading,85
,,Elem,PK,5,History & Social Sciences,92
,,Elem,PK,5,Mathematics,88
,,Elem,PK,5,Science,93
,,Elem,PK,5,English: Reading,79
,,Elem,PK,5,History & Social Sciences,94
,,Elem,PK,5,Mathematics,76
,,Elem,PK,5,Science,88
,,Middle,6,8,English: Reading,78
,,Middle,6,8,English: Writing,70
,,Middle,6,8,History & Social Sciences,89
,,Middle,6,8,Mathematics,81
,,Middle,6,8,Science,87
,,Elem,PK,5,English: Reading,74
,,Elem,PK,5,History & Social Sciences,81
,,Elem,PK,5,Mathematics,73
,,Elem,PK,5,Science,70
,,High,9,12,English: Reading,90
,,High,9,12,English: Writing,90
,,High,9,12,History & Social Sciences,85
,,High,9,12,Mathematics,78
,,High,9,12,Science,89
,,Elem,PK,5,English: Reading,81
,,Elem,PK,5,History & Social Sciences,96
,,Elem,PK,5,Mathematics,87
,,Elem,PK,5,Science,82
,,Elem,PK,5,English: Reading,77
,,Elem,PK,5,History & Social Sciences,91
,,Elem,PK,5,Mathematics,79
,,Elem,PK,5,Science,79
,,Elem,PK,5,English: Reading,70
,,Elem,PK,5,History & Social Sciences,86
,,Elem,PK,5,Mathematics,74
,,Elem,PK,5,Science,72
,,Elem,PK,5,English: Reading,74
,,Elem,PK,5,History & Social Sciences,82
,,Elem,PK,5,Mathematics,73
,,Elem,PK,5,Science,82
,,High,9,12,English: Reading,95
,,High,9,12,English: Writing,95
,,High,9,12,History & Social Sciences,91
,,High,9,12,Mathematics,85
,,High,9,12,Science,94
,,High,9,12,English: Reading,88
,,High,9,12,English: Writing,83
,,High,9,12,History & Social Sciences,83
,,High,9,12,Mathematics,75
,,High,9,12,Science,86
,,Elem,PK,5,English: Reading,71
,,Elem,PK,5,History & Social Sciences,78
,,Elem,PK,5,Mathematics,79
,,Elem,PK,5,Science,82
,,Middle,6,8,English: Reading,84
,,Middle,6,8,English: Writing,79
,,Middle,6,8,History & Social Sciences,92
,,Middle,6,8,Mathematics,89
,,Middle,6,8,Science,89
,,Elem,PK,5,English: Reading,71
,,Elem,PK,5,History & Social Sciences,88
,,Elem,PK,5,Mathematics,76
,,Elem,PK,5,Science,76
,,Elem,PK,5,English: Reading,92
,,Elem,PK,5,History & Social Sciences,97
,,Elem,PK,5,Mathematics,90
,,Elem,PK,5,Science,95
,,Middle,6,8,English: Reading,71
,,Middle,6,8,English: Writing,65
,,Middle,6,8,History & Social Sciences,79
,,Middle,6,8,Mathematics,75
,,Middle,6,8,Science,80
,,Elem,PK,5,English: Reading,78
,,Elem,PK,5,History & Social Sciences,88
,,Elem,PK,5,Mathematics,75
,,Elem,PK,5,Science,91
,,Middle,6,8,English: Reading,86
,,Middle,6,8,English: Writing,74
,,Middle,6,8,History & Social Sciences,91
,,Middle,6,8,Mathematics,82
,,Middle,6,8,Science,86
,,Elem,PK,7,English: Reading,73
,,Elem,PK,7,History & Social Sciences,85
,,Elem,PK,7,Mathematics,69
,,Elem,PK,7,Science,60
,,High,8,12,English: Reading,79
,,High,8,12,English: Writing,72
,,High,8,12,History & Social Sciences,81
,,High,8,12,Mathematics,82
,,High,8,12,Science,80
,,Elem,PK,7,English: Reading,82
,,Elem,PK,7,History & Social Sciences,75
,,Elem,PK,7,Mathematics,86
,,Elem,PK,7,Science,94
,,Elem,KG,7,English: Reading,86
,,Elem,KG,7,History & Social Sciences,95
,,Elem,KG,7,Mathematics,90
,,Elem,KG,7,Science,91
,,Elem,PK,7,English: Reading,78
,,Elem,PK,7,History & Social Sciences,98
,,Elem,PK,7,Mathematics,84
,,Elem,PK,7,Science,90
,,Elem,3,4,English: Reading,79
,,Elem,3,4,History & Social Sciences,92
,,Elem,3,4,Mathematics,80
,,High,8,12,English: Reading,86
,,High,8,12,English: Writing,82
,,High,8,12,History & Social Sciences,88
,,High,8,12,Mathematics,86
,,High,8,12,Science,89
,,Elem,5,7,English: Reading,80
,,Elem,5,7,Mathematics,83
,,Elem,5,7,Science,87
,,High,9,12,English: Reading,79
,,High,9,12,English: Writing,77
,,High,9,12,History & Social Sciences,81
,,High,9,12,Mathematics,69
,,High,9,12,Science,83
,,Middle,6,8,English: Reading,71
,,Middle,6,8,English: Writing,69
,,Middle,6,8,History & Social Sciences,96
,,Middle,6,8,Mathematics,72
,,Middle,6,8,Science,83
,,Elem,PK,5,English: Reading,61
,,Elem,PK,5,History & Social Sciences,94
,,Elem,PK,5,Mathematics,72
,,Elem,PK,5,Science,78
,,Elem,6,6,English: Reading,79
,,Elem,6,6,Mathematics,84
,,Middle,7,8,English: Reading,80
,,Middle,7,8,English: Writing,66
,,Middle,7,8,History & Social Sciences,97
,,Middle,7,8,Mathematics,80
,,Middle,7,8,Science,88
,,Elem,PK,5,English: Reading,87
,,Elem,PK,5,History & Social Sciences,88
,,Elem,PK,5,Mathematics,88
,,Elem,PK,5,Science,80
,,Elem,PK,5,English: Reading,84
,,Elem,PK,5,History & Social Sciences,95
,,Elem,PK,5,Mathematics,91
,,Elem,PK,5,Science,88
,,Elem,PK,5,English: Reading,95
,,Elem,PK,5,History & Social Sciences,98
,,Elem,PK,5,Mathematics,93
,,Elem,PK,5,Science,88
,,Elem,PK,5,English: Reading,86
,,Elem,PK,5,History & Social Sciences,95
,,Elem,PK,5,Mathematics,91
,,Elem,PK,5,Science,91
,,Elem,PK,5,English: Reading,79
,,Elem,PK,5,History & Social Sciences,87
,,Elem,PK,5,Mathematics,82
,,Elem,PK,5,Science,77
,,High,9,12,English: Reading,89
,,High,9,12,English: Writing,71
,,High,9,12,History & Social Sciences,88
,,High,9,12,Mathematics,82
,,High,9,12,Science,88
,,Middle,8,8,English: Reading,73
,,Middle,8,8,English: Writing,68
,,Middle,8,8,History & Social Sciences,88
,,Middle,8,8,Mathematics,85
,,Middle,8,8,Science,82
,,Elem,PK,5,English: Reading,80
,,Elem,PK,5,History & Social Sciences,98
,,Elem,PK,5,Mathematics,85
,,Elem,PK,5,Science,88
,,Elem,PK,5,English: Reading,83
,,Elem,PK,5,History & Social Sciences,88
,,Elem,PK,5,Mathematics,84
,,Elem,PK,5,Science,85
,,Elem,PK,5,English: Reading,81
,,Elem,PK,5,History & Social Sciences,83
,,Elem,PK,5,Mathematics,87
,,Elem,PK,5,Science,77
,,Elem,PK,5,English: Reading,75
,,Elem,PK,5,History & Social Sciences,74
,,Elem,PK,5,Mathematics,72
,,Elem,PK,5,Science,65
,,Elem,PK,5,English: Reading,90
,,Elem,PK,5,History & Social Sciences,97
,,Elem,PK,5,Mathematics,94
,,Elem,PK,5,Science,79
,,Elem,PK,5,English: Reading,79
,,Elem,PK,5,History & Social Sciences,92
,,Elem,PK,5,Mathematics,72
,,Elem,PK,5,Science,86
,,Elem,PK,5,English: Reading,84
,,Elem,PK,5,History & Social Sciences,100
,,Elem,PK,5,Mathematics,81
,,Elem,PK,5,Science,81
,,Middle,6,8,English: Reading,81
,,Middle,6,8,English: Writing,81
,,Middle,6,8,History & Social Sciences,92
,,Middle,6,8,Mathematics,84
,,Middle,6,8,Science,85
,,Elem,KG,5,English: Reading,79
,,Elem,KG,5,History & Social Sciences,85
,,Elem,KG,5,Mathematics,81
,,Elem,KG,5,Science,75
,,Elem,KG,5,English: Reading,80
,,Elem,KG,5,History & Social Sciences,86
,,Elem,KG,5,Mathematics,81
,,Elem,KG,5,Science,82
,,Elem,KG,5,English: Reading,74
,,Elem,KG,5,History & Social Sciences,93
,,Elem,KG,5,Mathematics,79
,,Elem,KG,5,Science,85
,,Elem,KG,5,English: Reading,74
,,Elem,KG,5,History & Social Sciences,88
,,Elem,KG,5,Mathematics,80
,,Elem,KG,5,Science,73
,,Middle,6,8,English: Reading,73
,,Middle,6,8,English: Writing,69
,,Middle,6,8,History & Social Sciences,91
,,Middle,6,8,Mathematics,66
,,Middle,6,8,Science,86
,,Elem,KG,5,English: Reading,72
,,Elem,KG,5,History & Social Sciences,77
,,Elem,KG,5,Mathematics,75
,,Elem,KG,5,Science,69
,,Elem,KG,5,English: Reading,80
,,Elem,KG,5,History & Social Sciences,96
,,Elem,KG,5,Mathematics,83
,,Elem,KG,5,Science,80
,,Elem,KG,5,English: Reading,76
,,Elem,KG,5,History & Social Sciences,87
,,Elem,KG,5,Mathematics,89
,,Elem,KG,5,Science,84
,,High,9,12,English: Reading,91
,,High,9,12,English: Writing,88
,,High,9,12,History & Social Sciences,86
,,High,9,12,Mathematics,79
,,High,9,12,Science,81
,,Middle,6,8,English: Reading,73
,,Middle,6,8,English: Writing,67
,,Middle,6,8,History & Social Sciences,83
,,Middle,6,8,Mathematics,72
,,Middle,6,8,Science,80
,,Elem,KG,5,English: Reading,73
,,Elem,KG,5,History & Social Sciences,80
,,Elem,KG,5,Mathematics,73
,,Elem,KG,5,Science,69
,,High,9,12,English: Reading,91
,,High,9,12,English: Writing,87
,,High,9,12,History & Social Sciences,90
,,High,9,12,Mathematics,84
,,High,9,12,Science,88
,,Elem,KG,5,English: Reading,74
,,Elem,KG,5,History & Social Sciences,83
,,Elem,KG,5,Mathematics,88
,,Elem,KG,5,Science,79
,,Elem,KG,5,English: Reading,63
,,Elem,KG,5,History & Social Sciences,72
,,Elem,KG,5,Mathematics,67
,,Elem,KG,5,Science,65
,,Middle,6,8,English: Reading,76
,,Middle,6,8,English: Writing,63
,,Middle,6,8,History & Social Sciences,87
,,Middle,6,8,Mathematics,72
,,Middle,6,8,Science,76
,,High,9,12,English: Reading,93
,,High,9,12,English: Writing,89
,,High,9,12,History & Social Sciences,88
,,High,9,12,Mathematics,81
,,High,9,12,Science,88
,,Elem,KG,5,English: Reading,69
,,Elem,KG,5,History & Social Sciences,85
,,Elem,KG,5,Mathematics,78
,,Elem,KG,5,Science,81
,,High,9,12,English: Reading,79
,,High,9,12,English: Writing,73
,,High,9,12,History & Social Sciences,81
,,High,9,12,Mathematics,77
,,High,9,12,Science,76
,,Elem,3,5,English: Reading,69
,,Elem,3,5,History & Social Sciences,82
,,Elem,3,5,Mathematics,71
,,Elem,3,5,Science,70
,,Middle,6,8,English: Reading,76
,,Middle,6,8,English: Writing,67
,,Middle,6,8,History & Social Sciences,81
,,Middle,6,8,Mathematics,76
,,Middle,6,8,Science,76
,,Elem,KG,4,English: Reading,77
,,Elem,KG,4,History & Social Sciences,67
,,Elem,KG,4,Mathematics,87
,,High,8,12,English: Reading,74
,,High,8,12,English: Writing,62
,,High,8,12,History & Social Sciences,72
,,High,8,12,Mathematics,80
,,High,8,12,Science,77
,,Elem,5,7,English: Reading,79
,,Elem,5,7,History & Social Sciences,97
,,Elem,5,7,Mathematics,88
,,Elem,5,7,Science,84
,,Elem,PK,7,English: Reading,79
,,Elem,PK,7,History & Social Sciences,93
,,Elem,PK,7,Mathematics,82
,,Elem,PK,7,Science,84
,,High,8,12,English: Reading,79
,,High,8,12,English: Writing,74
,,High,8,12,History & Social Sciences,86
,,High,8,12,Mathematics,82
,,High,8,12,Science,88
,,Elem,PK,7,English: Reading,81
,,Elem,PK,7,History & Social Sciences,86
,,Elem,PK,7,Mathematics,80
,,Elem,PK,7,Science,74
,,Elem,PK,7,English: Reading,76
,,Elem,PK,7,History & Social Sciences,84
,,Elem,PK,7,Mathematics,85
,,Elem,PK,7,Science,94
,,High,8,12,English: Reading,76
,,High,8,12,English: Writing,77
,,High,8,12,History & Social Sciences,90
,,High,8,12,Mathematics,78
,,High,8,12,Science,85
,,Elem,PK,5,English: Reading,77
,,Elem,PK,5,History & Social Sciences,78
,,Elem,PK,5,Mathematics,80
,,Elem,PK,5,Science,84
,,Elem,PK,5,English: Reading,78
,,Elem,PK,5,History & Social Sciences,98
,,Elem,PK,5,Mathematics,89
,,Elem,PK,5,Science,92
,,Elem,PK,5,English: Reading,85
,,Elem,PK,5,History & Social Sciences,89
,,Elem,PK,5,Mathematics,88
,,Elem,PK,5,Science,85
,,Elem,PK,5,English: Reading,89
,,Elem,PK,5,History & Social Sciences,82
,,Elem,PK,5,Mathematics,94
,,Elem,PK,5,Science,96
,,High,9,12,English: Reading,91
,,High,9,12,English: Writing,86
,,High,9,12,History & Social Sciences,85
,,High,9,12,Mathematics,65
,,High,9,12,Science,86
,,Middle,8,8,English: Reading,
,,Middle,8,8,English: Writing,
,,Middle,8,8,History & Social Sciences,
,,Middle,8,8,Mathematics,
,,Middle,8,8,Science,
,,Middle,6,8,English: Reading,79
,,Middle,6,8,English: Writing,69
,,Middle,6,8,History & Social Sciences,88
,,Middle,6,8,Mathematics,81
,,Middle,6,8,Science,83
,,Middle,6,8,English: Reading,81
,,Middle,6,8,English: Writing,70
,,Middle,6,8,History & Social Sciences,86
,,Middle,6,8,Mathematics,85
,,Middle,6,8,Science,84
,,Elem,PK,5,English: Reading,84
,,Elem,PK,5,History & Social Sciences,98
,,Elem,PK,5,Mathematics,91
,,Elem,PK,5,Science,98
,,Elem,PK,5,English: Reading,85
,,Elem,PK,5,History & Social Sciences,98
,,Elem,PK,5,Mathematics,83
,,Elem,PK,5,Science,100
,,Elem,PK,5,English: Reading,90
,,Elem,PK,5,History & Social Sciences,100
,,Elem,PK,5,Mathematics,91
,,Elem,PK,5,Science,97
,,High,9,12,English: Reading,93
,,High,9,12,English: Writing,83
,,High,9,12,History & Social Sciences,90
,,High,9,12,Mathematics,77
,,High,9,12,Science,81
,,Middle,6,8,English: Reading,84
,,Middle,6,8,English: Writing,75
,,Middle,6,8,History & Social Sciences,95
,,Middle,6,8,Mathematics,87
,,Middle,6,8,Science,89
,,Elem,KG,5,English: Reading,86
,,Elem,KG,5,History & Social Sciences,90
,,Elem,KG,5,Mathematics,85
,,Elem,KG,5,Science,88
,,Elem,PK,5,English: Reading,93
,,Elem,PK,5,History & Social Sciences,93
,,Elem,PK,5,Mathematics,93
,,Elem,PK,5,Science,85
,,Elem,KG,5,English: Reading,90
,,Elem,KG,5,History & Social Sciences,93
,,Elem,KG,5,Mathematics,77
,,Elem,KG,5,Science,77
,,Elem,PK,7,English: Reading,72
,,Elem,PK,7,History & Social Sciences,74
,,Elem,PK,7,Mathematics,72
,,Elem,PK,7,Science,81
,,High,9,12,English: Reading,83
,,High,9,12,English: Writing,77
,,High,9,12,History & Social Sciences,82
,,High,9,12,Mathematics,69
,,High,9,12,Science,81
,,Elem,PK,7,English: Reading,82
,,Elem,PK,7,History & Social Sciences,86
,,Elem,PK,7,Mathematics,77
,,Elem,PK,7,Science,94
,,Elem,KG,5,English: Reading,83
,,Elem,KG,5,History & Social Sciences,85
,,Elem,KG,5,Mathematics,92
,,Elem,KG,5,Science,90
,,Middle,6,8,English: Reading,77
,,Middle,6,8,English: Writing,
,,Middle,6,8,History & Social Sciences,87
,,Middle,6,8,Mathematics,84
,,Middle,6,8,Science,
,,Elem,3,5,English: Reading,73
,,Elem,3,5,History & Social Sciences,82
,,Elem,3,5,Mathematics,68
,,Elem,3,5,Science,71
,,Elem,KG,5,English: Reading,69
,,Elem,KG,5,History & Social Sciences,82
,,Elem,KG,5,Mathematics,70
,,Elem,KG,5,Science,78
,,High,9,12,English: Reading,90
,,High,9,12,English: Writing,84
,,High,9,12,History & Social Sciences,88
,,High,9,12,Mathematics,80
,,High,9,12,Science,85
,,Middle,6,8,English: Reading,75
,,Middle,6,8,English: Writing,69
,,Middle,6,8,History & Social Sciences,81
,,Middle,6,8,Mathematics,80
,,Middle,6,8,Science,81
,,Elem,5,5,English: Reading,62
,,Elem,5,5,History & Social Sciences,90
,,Elem,5,5,Mathematics,73
,,Elem,5,5,Science,69
,,Combined,5,8,English: Reading,60
,,Combined,5,8,English: Writing,41
,,Combined,5,8,History & Social Sciences,82
,,Combined,5,8,Mathematics,61
,,Combined,5,8,Science,64
,,High,9,12,English: Reading,81
,,High,9,12,English: Writing,74
,,High,9,12,History & Social Sciences,80
,,High,9,12,Mathematics,59
,,High,9,12,Science,82
,,Elem,PK,5,English: Reading,55
,,Elem,PK,5,History & Social Sciences,<
,,Elem,PK,5,Mathematics,65
,,Elem,PK,5,Science,<
,,Elem,KG,5,English: Reading,77
,,Elem,KG,5,History & Social Sciences,73
,,Elem,KG,5,Mathematics,73
,,Elem,KG,5,Science,86
,,Elem,KG,5,English: Reading,75
,,Elem,KG,5,History & Social Sciences,84
,,Elem,KG,5,Mathematics,77
,,Elem,KG,5,Science,77
,,High,9,12,English: Reading,73
,,High,9,12,English: Writing,72
,,High,9,12,History & Social Sciences,77
,,High,9,12,Mathematics,72
,,High,9,12,Science,68
,,Middle,6,8,English: Reading,69
,,Middle,6,8,English: Writing,60
,,Middle,6,8,History & Social Sciences,78
,,Middle,6,8,Mathematics,76
,,Middle,6,8,Science,70
,,Elem,KG,5,English: Reading,72
,,Elem,KG,5,History & Social Sciences,76
,,Elem,KG,5,Mathematics,73
,,Elem,KG,5,Science,86
,,Elem,KG,5,English: Reading,70
,,Elem,KG,5,History & Social Sciences,97
,,Elem,KG,5,Mathematics,79
,,Elem,KG,5,Science,60
,,Elem,KG,5,English: Reading,56
,,Elem,KG,5,History & Social Sciences,67
,,Elem,KG,5,Mathematics,55
,,Elem,KG,5,Science,55
,,Elem,KG,5,English: Reading,76
,,Elem,KG,5,History & Social Sciences,92
,,Elem,KG,5,Mathematics,77
,,Elem,KG,5,Science,77
,,Elem,KG,5,English: Reading,73
,,Elem,KG,5,History & Social Sciences,78
,,Elem,KG,5,Mathematics,71
,,Elem,KG,5,Science,86
,,Elem,PK,5,English: Reading,60
,,Elem,PK,5,History & Social Sciences,75
,,Elem,PK,5,Mathematics,65
,,Elem,PK,5,Science,73
,,Elem,PK,5,English: Reading,71
,,Elem,PK,5,History & Social Sciences,84
,,Elem,PK,5,Mathematics,71
,,Elem,PK,5,Science,66
,,Elem,KG,5,English: Reading,70
,,Elem,KG,5,History & Social Sciences,91
,,Elem,KG,5,Mathematics,72
,,Elem,KG,5,Science,78
,,Elem,KG,5,English: Reading,86
,,Elem,KG,5,History & Social Sciences,98
,,Elem,KG,5,Mathematics,95
,,Elem,KG,5,Science,96
,,Elem,PK,5,English: Reading,80
,,Elem,PK,5,History & Social Sciences,90
,,Elem,PK,5,Mathematics,80
,,Elem,PK,5,Science,84
,,Middle,6,8,English: Reading,70
,,Middle,6,8,English: Writing,61
,,Middle,6,8,History & Social Sciences,81
,,Middle,6,8,Mathematics,76
,,Middle,6,8,Science,72
,,High,9,12,English: Reading,88
,,High,9,12,English: Writing,72
,,High,9,12,History & Social Sciences,81
,,High,9,12,Mathematics,76
,,High,9,12,Science,82
