Div. No.,Division Name,School No.,School Name,Low Grade,High Grade,Grade PK,Grade JK,Grade KG,Grade T1,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Grade PG,Total Full-Time,Part-time Students,Total
115,LYNCHBURG CITY PUBLIC SCHOOLS,130,HERITAGE HIGH,9,12,,,,,,,,,,,,,174,153,137,117,,582,,582
115,LYNCHBURG CITY PUBLIC SCHOOLS,360,LINKHORNE ELEM,PK,5,,,31,,36,53,50,40,43,,,,,,,,,260,,260
115,LYNCHBURG CITY PUBLIC SCHOOLS,350,LINKHORNE MIDDLE,6,8,,,,,,,,,,101,97,92,,,,,,290,,290
115,LYNCHBURG CITY PUBLIC SCHOOLS,170,PAUL LAURENCE DUNBAR MID. FOR INNOV.,6,8,,,,,,,,,,149,124,119,,,,,,392,,392
115,LYNCHBURG CITY PUBLIC SCHOOLS,330,PAUL MUNRO ELEM,PK,5,40,,22,,21,20,16,10,15,,,,,,,,,144,,144
115,LYNCHBURG CITY PUBLIC SCHOOLS,270,PERRYMONT ELEM,PK,5,16,,45,,35,38,44,52,41,,,,,,,,,271,,271
115,LYNCHBURG CITY PUBLIC SCHOOLS,190,ROBERT S. PAYNE ELEM,PK,5,35,,44,,45,35,49,49,49,,,,,,,,,306,,306
115,LYNCHBURG CITY PUBLIC SCHOOLS,370,SANDUSKY ELEM,PK,5,,,23,,16,30,24,26,28,,,,,,,,,156,,156
115,LYNCHBURG CITY PUBLIC SCHOOLS,340,SANDUSKY MIDDLE,6,8,,,,,,,,,,140,139,132,,,,,,411,,411
115,LYNCHBURG CITY PUBLIC SCHOOLS,300,SHEFFIELD ELEM,PK,5,18,,35,,38,48,29,33,23,,,,,,,,,224,,224
115,LYNCHBURG CITY PUBLIC SCHOOLS,90,T.C. MILLER ELEM FOR INNOVAT.,KG,5,,,19,,18,24,24,17,24,,,,,,,,,129,,129
115,LYNCHBURG CITY PUBLIC SCHOOLS,250,WILLIAM M. BASS ELEM,PK,5,13,,31,,33,36,31,20,27,,,,,,,,,191,,191
56,MADISON CO PBLC SCHS,221,MADISON COUNTY HIGH,9,12,,,,,,,,,,,,,65,54,51,41,,211,,211
56,MADISON CO PBLC SCHS,230,MADISON PRIMARY,PK,2,,,,,54,34,,,,,,,,,,,,89,,89
56,MADISON CO PBLC SCHS,200,WAVERLY YOWELL ELEM,3,5,,,,,,,66,69,61,,,,,,,,,196,,196
56,MADISON CO PBLC SCHS,222,WILLIAM H. WETSEL MIDDLE,6,8,,,,,,,,,,69,54,38,,,,,,161,,161
143,MANASSAS CITY PUBLIC SCHOOLS,470,BALDWIN ELEM,PK,4,34,,69,,68,68,67,57,,,,,,,,,,363,,363
143,MANASSAS CITY PUBLIC SCHOOLS,60,GEORGE CARR ROUND ELEM,PK,4,28,,46,,59,52,64,66,,,,,,,,,,315,,315
143,MANASSAS CITY PUBLIC SCHOOLS,70,GRACE E. METZ MIDDLE,7,8,,,,,,,,,,,231,224,,,,,,455,,455
143,MANASSAS CITY PUBLIC SCHOOLS,310,JENNIE DEAN ELEM,PK,4,41,,65,,60,73,73,80,,,,,,,,,,392,,392
143,MANASSAS CITY PUBLIC SCHOOLS,80,MAYFIELD INTERMEDIATE,5,6,,,,,,,,,358,310,,,,,,,,668,,668
143,MANASSAS CITY PUBLIC SCHOOLS,370,OSBOURN HIGH,9,12,,,,,,,,,,,,,267,247,187,145,,846,,846
143,MANASSAS CITY PUBLIC SCHOOLS,20,RICHARD C. HAYDON ELEM,PK,4,26,,52,,45,56,65,56,,,,,,,,,,300,,300
143,MANASSAS CITY PUBLIC SCHOOLS,10,WEEMS ELEM,PK,4,38,,72,,60,79,64,70,,,,,,,,,,383,,383
144,MANASSAS PARK CITY PUBLIC SCHOOLS,522,COUGAR ELEM,PK,2,75,,156,,151,165,,,,,,,,,,,,547,,547
144,MANASSAS PARK CITY PUBLIC SCHOOLS,420,MANASSAS PARK ELEM,3,5,,,,,,,158,158,160,,,,,,,,,476,,476
144,MANASSAS PARK CITY PUBLIC SCHOOLS,30,MANASSAS PARK HIGH,9,12,,,,,,,,,,,,,196,157,119,77,,549,,549
144,MANASSAS PARK CITY PUBLIC SCHOOLS,31,MANASSAS PARK MIDDLE,6,8,,,,,,,,,,144,151,126,,,,,,421,,421
116,MARTINSVILLE CITY PUBLIC SCHOOLS,222,ALBERT HARRIS ELEM,KG,4,,,49,,60,67,59,54,,,,,,,,,,289,,289
116,MARTINSVILLE CITY PUBLIC SCHOOLS,224,CLEARVIEW EARLY CHILDHOOD CTR.,PK,PK,67,,,,,,,,,,,,,,,,,67,,67
116,MARTINSVILLE CITY PUBLIC SCHOOLS,110,MARTINSVILLE HIGH,9,12,,,,,,,,,,,,,109,103,91,77,,380,,380
116,MARTINSVILLE CITY PUBLIC SCHOOLS,10,MARTINSVILLE MIDDLE,5,8,,,,,,,,,96,79,78,78,,,,,,331,,331
116,MARTINSVILLE CITY PUBLIC SCHOOLS,223,PATRICK HENRY ELEM,KG,4,,,33,,46,39,41,36,,,,,,,,,,195,,195
57,MATHEWS CO PBLC SCHS,291,LEE-JACKSON ELEM,KG,4,,,24,,30,41,37,46,,,,,,,,,,186,,186
57,MATHEWS CO PBLC SCHS,190,MATHEWS HIGH,9,12,,,,,,,,,,,,,47,36,35,33,,151,,151
57,MATHEWS CO PBLC SCHS,100,THOMAS HUNTER MIDDLE,5,8,,,,,,,,,30,33,35,39,,,,,,137,,137
58,MECKLENBURG CO PBLC SCHS,980,BLUESTONE  HIGH,9,12,,,,,,,,,,,,,90,90,76,70,,326,,326
58,MECKLENBURG CO PBLC SCHS,960,BLUESTONE MIDDLE,6,8,,,,,,,,,,76,91,86,,,,,,253,,253
58,MECKLENBURG CO PBLC SCHS,910,CHASE CITY ELEM,PK,5,29,,45,,59,52,39,39,40,,,,,,,,,303,,303
58,MECKLENBURG CO PBLC SCHS,1000,CLARKSVILLE ELEM,PK,5,27,,42,,35,47,35,35,50,,,,,,,,,271,,271
58,MECKLENBURG CO PBLC SCHS,1020,LACROSSE ELEM,PK,5,27,,29,,31,31,44,38,38,,,,,,,,,238,,238
58,MECKLENBURG CO PBLC SCHS,990,PARK VIEW HIGH,9,12,,,,,,,,,,,,,117,90,96,87,,390,,390
58,MECKLENBURG CO PBLC SCHS,950,PARK VIEW MIDDLE,6,8,,,,,,,,,,115,121,116,,,,,,352,,352
58,MECKLENBURG CO PBLC SCHS,190,SOUTH HILL ELEM,PK,5,41,,72,,65,75,78,70,79,,,,,,,,,480,,480
59,MIDDLESEX CO PBLC SCHS,291,MIDDLESEX ELEM,PK,5,,,27,,41,61,40,61,52,,,,,,,,,285,,285
59,MIDDLESEX CO PBLC SCHS,90,MIDDLESEX HIGH,9,12,,,,,,,,,,,,,43,31,42,29,,145,,145
59,MIDDLESEX CO PBLC SCHS,140,ST. CLARE WALKER MIDDLE,6,8,,,,,,,,,,46,43,43,,,,,,132,,132
60,MONTGOMERY CO PBLC SCHS,902,AUBURN ELEM,PK,5,11,,40,,42,38,43,39,44,,,,,,,,,257,,257
60,MONTGOMERY CO PBLC SCHS,650,AUBURN HIGH,9,12,,,,,,,,,,,,,41,35,42,28,,146,,146
60,MONTGOMERY CO PBLC SCHS,903,AUBURN MIDDLE,6,8,,,,,,,,,,43,28,36,,,,,,107,,107
60,MONTGOMERY CO PBLC SCHS,700,BELVIEW ELEM,PK,5,20,,21,,18,21,19,16,23,,,,,,,,,138,,138
60,MONTGOMERY CO PBLC SCHS,760,BLACKSBURG HIGH,9,12,,,,,,,,,,,,,52,43,51,39,,185,,185
60,MONTGOMERY CO PBLC SCHS,710,BLACKSBURG MIDDLE,6,8,,,,,,,,,,58,54,51,,,,,,163,,163
60,MONTGOMERY CO PBLC SCHS,740,CHRISTIANSBURG ELEM,3,5,,,,,,,59,63,51,,,,,,,,,173,,173
60,MONTGOMERY CO PBLC SCHS,770,CHRISTIANSBURG HIGH,9,12,,,,,,,,,,,,,82,89,102,70,,343,,343
60,MONTGOMERY CO PBLC SCHS,671,CHRISTIANSBURG MIDDLE,6,8,,,,,,,,,,109,101,98,,,,,,308,,308
60,MONTGOMERY CO PBLC SCHS,780,CHRISTIANSBURG PRIMARY,PK,2,14,,49,,62,54,,,,,,,,,,,,179,,179
60,MONTGOMERY CO PBLC SCHS,30,EASTERN MONTGOMERY ELEM,PK,5,26,,54,,52,51,53,57,48,,,,,,,,,341,,341
60,MONTGOMERY CO PBLC SCHS,904,EASTERN MONTGOMERY HIGH,9,12,,,,,,,,,,,,,43,45,43,36,,167,,167
60,MONTGOMERY CO PBLC SCHS,600,FALLING BRANCH ELEM,PK,5,10,,37,,31,30,41,37,23,,,,,,,,,209,,209
60,MONTGOMERY CO PBLC SCHS,750,GILBERT LINKOUS ELEM,PK,5,,,15,,11,13,12,,,,,,,,,,,74,,74
60,MONTGOMERY CO PBLC SCHS,10,HARDING AVENUE ELEM,KG,5,,,,,15,10,16,10,,,,,,,,,,69,,69
60,MONTGOMERY CO PBLC SCHS,901,KIPPS ELEM,KG,5,,,15,,12,17,,,,,,,,,,,,63,,63
60,MONTGOMERY CO PBLC SCHS,730,MARGARET BEEKS ELEM,PK,5,,,21,,25,22,18,24,18,,,,,,,,,137,,137
60,MONTGOMERY CO PBLC SCHS,210,PRICES FORK ELEM,PK,5,23,,42,,33,37,33,30,30,,,,,,,,,228,,228
60,MONTGOMERY CO PBLC SCHS,290,SHAWSVILLE MIDDLE,6,8,,,,,,,,,,49,40,42,,,,,,131,,134
62,NELSON CO PBLC SCHS,710,NELSON COUNTY HIGH,9,12,,,,,,,,,,,,,90,92,79,61,,322,,322
62,NELSON CO PBLC SCHS,730,NELSON MIDDLE,6,8,,,,,,,,,,79,74,77,,,,,,230,,230
62,NELSON CO PBLC SCHS,10,ROCKFISH RIVER ELEM,PK,5,11,,28,,28,34,33,31,31,,,,,,,,,196,,196
62,NELSON CO PBLC SCHS,20,TYE RIVER ELEM,PK,5,14,,26,,44,48,46,51,46,,,,,,,,,275,,275
63,NEW KENT CO PBLC SCHS,180,GEORGE W. WATKINS ELEM,PK,5,,,,,,,15,25,22,,,,,,,,,69,,69
63,NEW KENT CO PBLC SCHS,20,NEW KENT  HIGH,9,12,,,,,,,,,,,,,46,38,51,30,,165,,165
63,NEW KENT CO PBLC SCHS,10,NEW KENT ELEM,PK,5,,,,,,,14,25,17,,,,,,,,,67,,67
63,NEW KENT CO PBLC SCHS,100,NEW KENT MIDDLE,6,8,,,,,,,,,,53,31,47,,,,,,131,,131
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1404,ACHIEVABLE DREAM ACADEMY,PK,5,,,81,,122,106,81,77,64,,,,,,,,,531,,531
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1405,ACHIEVABLE DREAM MIDDLE/HIGH,6,12,,,,,,,,,,54,72,76,55,48,39,55,,399,,399
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1250,B.C. CHARLES ELEM,PK,5,,,14,,36,25,48,64,60,,,,,,,,,247,,247
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,110,B.T. WASHINGTON MIDDLE,6,8,,,,,,,,,,72,58,55,,,,,,185,,185
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1170,CARVER ELEM,PK,5,,,71,,88,93,95,101,99,,,,,,,,,549,,549
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1393,CRITTENDEN MIDDLE,6,8,,,,,,,,,,242,174,173,,,,,,589,,589
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,50,DAVID A. DUTROW ELEM,PK,5,,,46,,46,52,42,45,38,,,,,,,,,269,,269
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1398,DEER PARK ELEM,PK,5,,,26,,37,35,34,49,29,,,,,,,,,210,,210
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1402,DENBIGH EARLY CHILDHOOD CENTER,PK,PK,331,,,,,,,,,,,,,,,,,331,,331
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,280,DENBIGH HIGH,9,12,,,,,,,,,,,,,305,198,191,154,,848,,848
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,130,DISCOVERY STEM ACADEMY,KG,3,,,73,,81,73,79,,,,,,,,,,,308,,308
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1260,ETHEL M. GILDERSLEEVE MIDDLE,6,8,,,,,,,,,,178,130,152,,,,,,460,,460
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1407,GENERAL STANFORD ELEM,PK,5,,,38,,36,41,29,32,31,,,,,,,,,207,,207
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,70,GEORGE J. MCINTOSH ELEM,PK,5,,,71,,58,46,44,55,45,,,,,,,,,323,,323
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1395,HERITAGE HIGH,9,12,,,,,,,,,,,,,260,261,220,204,,945,,945
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1210,HIDENWOOD ELEM,PK,5,,,56,,51,55,79,85,76,,,,,,,,,402,,402
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1080,HILTON ELEM,PK,5,,,18,,33,27,30,16,27,,,,,,,,,151,,151
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1270,HOMER L. HINES MIDDLE,6,8,,,,,,,,,,239,200,172,,,,,,611,,611
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1240,HORACE H. EPES ELEM,PK,5,,,67,,88,79,47,71,52,,,,,,,,,404,,404
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,91,HUNTINGTON MIDDLE,6,8,,,,,,,,,,133,123,157,,,,,,413,,413
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,20,J.M. DOZIER MIDDLE,6,8,,,,,,,,,,218,217,218,,,,,,653,,653
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1411,JOHN MARSHALL EARLY CHILDHOOD CTR,PK,KG,143,,94,,,,,,,,,,,,,,,237,,237
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,300,JOSEPH H. SAUNDERS ELEM,PK,5,,,72,,76,99,81,74,68,,,,,,,,,470,,470
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1290,KILN CREEK ELEM,PK,5,,,74,,56,57,60,57,57,,,,,,,,,361,,361
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,200,L.F. PALMER ELEM,PK,5,,,49,,62,57,50,80,63,,,,,,,,,361,,361
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1409,LEE HALL EARLY CHILDHOOD CENTER,PK,PK,93,,,,,,,,,,,,,,,,,93,,93
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1180,LEE HALL ELEM,PK,5,,,65,,72,61,69,66,64,,,,,,,,,402,,402
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1400,MARY PASSAGE MIDDLE,6,8,,,,,,,,,,201,171,177,,,,,,549,,549
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1220,MENCHVILLE HIGH,9,12,,,,,,,,,,,,,165,138,119,126,,548,,548
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1120,NEWSOME PARK ELEM,PK,5,,,,,80,94,66,65,74,,,,,,,,,380,,380
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,150,OLIVER C. GREENWOOD ELEM,PK,5,,,74,,73,65,79,64,56,,,,,,,,,411,,411
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,310,R.O. NELSON ELEM,PK,5,,,35,,50,37,48,62,44,,,,,,,,,280,,280
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,270,RICHARD T. YATES ELEM,PK,5,,,35,,28,32,43,50,48,,,,,,,,,236,,236
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1230,RICHNECK ELEM,PK,5,,,52,,53,62,76,76,55,,,,,,,,,374,,374
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1150,RIVERSIDE ELEM,PK,5,,,42,,31,40,60,56,43,,,,,,,,,272,,272
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,250,SEDGEFIELD ELEM,PK,5,,,50,,54,56,65,90,86,,,,,,,,,401,,401
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,290,T. RYLAND SANFORD ELEM,PK,5,,,50,,57,66,60,68,67,,,,,,,,,368,,368
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1070,WARWICK HIGH,9,12,,,,,,,,,,,,,269,260,171,176,,876,,876
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1410,WATKINS EARLY CHILDHOOD CENTER,PK,PK,215,,,,,,,,,,,,,,,,,215,,218
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,320,WILLIS A. JENKINS ELEM,PK,5,,,56,,39,67,53,49,53,,,,,,,,,317,,317
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1396,WOODSIDE HIGH,9,12,,,,,,,,,,,,,316,237,217,212,,982,,982
118,NORFOLK CITY PUBLIC SCHOOLS,185,ACADEMY FOR DISCOVERY AT LAKEWOOD,3,8,,,,,,,55,42,33,104,97,43,,,,,,374,,374
118,NORFOLK CITY PUBLIC SCHOOLS,760,AZALEA MIDDLE,6,8,,,,,,,,,,257,213,208,,,,,,678,,678
118,NORFOLK CITY PUBLIC SCHOOLS,250,BAY VIEW ELEM,PK,5,51,,64,,54,83,53,70,59,,,,,,,,,434,,434
118,NORFOLK CITY PUBLIC SCHOOLS,510,BERKLEY/CAMPOSTELLA EARLY CHILDHOOD CENTER,PK,PK,50,,,,,,,,,,,,,,,,,50,,50
118,NORFOLK CITY PUBLIC SCHOOLS,20,BLAIR MIDDLE,6,8,,,,,,,,,,287,267,269,,,,,,823,,823
118,NORFOLK CITY PUBLIC SCHOOLS,880,BOOKER T. WASHINGTON HIGH,9,12,,,,,,,,,,,,,339,201,128,92,,760,,760
118,NORFOLK CITY PUBLIC SCHOOLS,40,CAMP ALLEN ELEM,PK,5,34,,55,,32,43,31,32,33,,,,,,,,,260,,260
118,NORFOLK CITY PUBLIC SCHOOLS,220,CHESTERFIELD ACADEMY ELEM,PK,5,19,,42,,51,50,39,41,36,,,,,,,,,278,,278
118,NORFOLK CITY PUBLIC SCHOOLS,550,COLEMAN PLACE ELEM,PK,5,38,,58,,63,62,68,75,53,,,,,,,,,417,,417
118,NORFOLK CITY PUBLIC SCHOOLS,560,CROSSROADS SCHOOL,PK,8,18,,61,,84,75,71,72,57,42,46,28,,,,,,554,,554
118,NORFOLK CITY PUBLIC SCHOOLS,740,EASTON PRESCHOOL,PK,PK,94,,,,,,,,,,,,,,,,,94,,94
118,NORFOLK CITY PUBLIC SCHOOLS,750,FAIRLAWN ELEM,3,5,,,,,,,81,68,47,,,,,,,,,196,,196
118,NORFOLK CITY PUBLIC SCHOOLS,90,GHENT SCHOOL,KG,8,,,21,,17,17,26,28,25,20,20,14,,,,,,188,,188
118,NORFOLK CITY PUBLIC SCHOOLS,420,GRANBY ELEM,PK,5,34,,45,,45,47,35,30,34,,,,,,,,,270,,270
118,NORFOLK CITY PUBLIC SCHOOLS,390,GRANBY HIGH,9,12,,,,,,,,,,,,,569,313,153,226,,1261,,1261
118,NORFOLK CITY PUBLIC SCHOOLS,610,INGLESIDE ELEM,PK,5,18,,47,,49,54,38,52,53,,,,,,,,,311,,311
118,NORFOLK CITY PUBLIC SCHOOLS,430,JACOX ELEM,PK,5,33,,73,,94,92,90,80,71,,,,,,,,,533,,533
118,NORFOLK CITY PUBLIC SCHOOLS,131,JAMES MONROE ELEM,PK,5,19,,45,,45,39,38,38,45,,,,,,,,,269,,269
118,NORFOLK CITY PUBLIC SCHOOLS,840,LAKE TAYLOR HIGH,9,12,,,,,,,,,,,,,448,221,152,73,,894,,894
118,NORFOLK CITY PUBLIC SCHOOLS,790,LAKE TAYLOR MIDDLE,6,8,,,,,,,,,,124,181,176,,,,,,481,,481
118,NORFOLK CITY PUBLIC SCHOOLS,210,LARCHMONT ELEM,PK,5,10,,23,,20,23,16,16,26,,,,,,,,,134,,134
118,NORFOLK CITY PUBLIC SCHOOLS,670,LARRYMORE ELEM,PK,5,13,,68,,50,56,72,70,53,,,,,,,,,382,,382
118,NORFOLK CITY PUBLIC SCHOOLS,520,LINDENWOOD ELEM,PK,5,17,,49,,35,39,40,34,39,,,,,,,,,253,,253
118,NORFOLK CITY PUBLIC SCHOOLS,682,LITTLE CREEK ELEM,PK,5,23,,53,,82,66,84,53,56,,,,,,,,,417,,417
118,NORFOLK CITY PUBLIC SCHOOLS,460,MARY CALCOTT ELEM,PK,5,32,,44,,41,46,51,32,35,,,,,,,,,281,,281
118,NORFOLK CITY PUBLIC SCHOOLS,10,MAURY HIGH,9,12,,,,,,,,,,,,,334,230,116,124,,804,,804
118,NORFOLK CITY PUBLIC SCHOOLS,490,NORTHSIDE MIDDLE,6,8,,,,,,,,,,224,192,153,,,,,,569,,569
118,NORFOLK CITY PUBLIC SCHOOLS,620,NORVIEW ELEM,PK,5,17,,46,,46,45,53,33,49,,,,,,,,,289,,289
118,NORFOLK CITY PUBLIC SCHOOLS,580,NORVIEW HIGH,9,12,,,,,,,,,,,,,484,281,156,218,,1139,,1139
118,NORFOLK CITY PUBLIC SCHOOLS,570,NORVIEW MIDDLE,6,8,,,,,,,,,,343,274,286,,,,,,903,,903
118,NORFOLK CITY PUBLIC SCHOOLS,190,OCEAN VIEW ELEM,KG,5,,,59,,69,52,85,73,67,,,,,,,,,405,,405
118,NORFOLK CITY PUBLIC SCHOOLS,630,OCEANAIR ELEM,PK,5,25,,34,,57,50,56,45,47,,,,,,,,,314,,314
118,NORFOLK CITY PUBLIC SCHOOLS,530,P.B. YOUNG SR. ELEM,PK,2,66,,103,,118,113,,,,,,,,,,,,400,,400
118,NORFOLK CITY PUBLIC SCHOOLS,710,POPLAR HALLS ELEM,PK,2,14,,41,,38,52,,,,,,,,,,,,145,,145
118,NORFOLK CITY PUBLIC SCHOOLS,480,RICHARD BOWLING ELEM,PK,5,30,,53,,45,63,48,55,45,,,,,,,,,339,,339
118,NORFOLK CITY PUBLIC SCHOOLS,30,RUFFNER MIDDLE,6,8,,,,,,,,,,180,149,147,,,,,,476,,476
118,NORFOLK CITY PUBLIC SCHOOLS,850,SEWELLS POINT ELEM,PK,5,28,,55,,67,61,71,64,39,,,,,,,,,385,,385
118,NORFOLK CITY PUBLIC SCHOOLS,650,SHERWOOD FOREST ELEM,PK,5,28,,69,,69,84,73,72,61,,,,,,,,,456,,456
118,NORFOLK CITY PUBLIC SCHOOLS,770,SOUTHSIDE STEM ACADEMY AT CAMPOSTELLA ,KG,6,,,83,,87,113,102,101,84,70,,,,,,,,640,,640
118,NORFOLK CITY PUBLIC SCHOOLS,820,ST. HELENA ELEM,PK,5,14,,27,,30,29,24,35,21,,,,,,,,,180,,180
118,NORFOLK CITY PUBLIC SCHOOLS,500,SUBURBAN PARK ELEM,PK,5,22,,35,,53,50,54,49,41,,,,,,,,,304,,304
118,NORFOLK CITY PUBLIC SCHOOLS,100,TANNERS CREEK ELEM,PK,5,24,,38,,53,37,51,54,52,,,,,,,,,309,,309
118,NORFOLK CITY PUBLIC SCHOOLS,800,TARRALLTON ELEM,PK,5,27,,35,,38,37,27,23,25,,,,,,,,,212,,212
118,NORFOLK CITY PUBLIC SCHOOLS,780,TIDEWATER PARK ELEM,3,5,,,,,,,106,111,60,,,,,,,,,277,,277
118,NORFOLK CITY PUBLIC SCHOOLS,150,WALTER HERRON TAYLOR ELEM,PK,5,,,22,,15,22,26,30,24,,,,,,,,,148,,148
118,NORFOLK CITY PUBLIC SCHOOLS,471,WILLARD MODEL ELEM,PK,5,24,,34,,49,52,46,39,41,,,,,,,,,285,,285
118,NORFOLK CITY PUBLIC SCHOOLS,860,WILLOUGHBY ELEM,PK,2,73,,10,,,,,,,,,,,,,,,100,,100
65,NORTHAMPTON CO PBLC SCHS,452,KIPTOPEKE ELEM,PK,6,23,,55,,42,41,59,53,60,55,,,,,,,,388,,388
65,NORTHAMPTON CO PBLC SCHS,350,NORTHAMPTON HIGH,9,12,,,,,,,,,,,,,98,87,78,64,,327,,327
65,NORTHAMPTON CO PBLC SCHS,360,NORTHAMPTON MIDDLE ,7,8,,,,,,,,,,,109,93,,,,,,202,,202
65,NORTHAMPTON CO PBLC SCHS,451,OCCOHANNOCK ELEM,PK,6,15,,59,,55,45,54,46,56,42,,,,,,,,372,,372
66,NORTHUMBERLAND CO PBLC SCHS,331,NORTHUMBERLAND ELEM,PK,5,12,,55,,43,47,58,53,56,,,,,,,,,324,32,356
66,NORTHUMBERLAND CO PBLC SCHS,40,NORTHUMBERLAND HIGH,9,12,,,,,,,,,,,,,52,51,39,43,,185,,185
66,NORTHUMBERLAND CO PBLC SCHS,210,NORTHUMBERLAND MIDDLE,6,8,,,,,,,,,,67,45,52,,,,,,164,,164
119,NORTON CITY PUBLIC SCHOOLS,20,J.I. BURTON HIGH,8,12,,,,,,,,,,,,28,25,32,22,19,,126,,126
119,NORTON CITY PUBLIC SCHOOLS,40,NORTON ELEM,PK,7,16,,37,,34,42,31,32,34,33,46,,,,,,,305,,305
67,NOTTOWAY CO PBLC SCHS,340,BLACKSTONE PRIMARY,PK,4,60,,54,,54,71,41,60,,,,,,,,,,340,,340
67,NOTTOWAY CO PBLC SCHS,310,BURKEVILLE ELEM,PK,KG,54,,49,,,,,,,,,,,,,,,103,,103
67,NOTTOWAY CO PBLC SCHS,330,CREWE PRIMARY,1,4,,,,,56,43,60,51,,,,,,,,,,210,,210
67,NOTTOWAY CO PBLC SCHS,301,NOTTOWAY HIGH,9,12,,,,,,,,,,,,,103,90,80,64,,337,,337
67,NOTTOWAY CO PBLC SCHS,300,NOTTOWAY INTERMEDIATE,5,6,,,,,,,,,87,93,,,,,,,,180,,180
67,NOTTOWAY CO PBLC SCHS,302,NOTTOWAY MIDDLE,7,8,,,,,,,,,,,96,94,,,,,,190,,190
68,ORANGE CO PBLC SCHS,360,GORDON-BARBOUR ELEM,KG,5,40,,28,,22,30,31,28,28,,,,,,,,,207,,207
68,ORANGE CO PBLC SCHS,70,LIGHTFOOT ELEM,3,5,,,,,,,40,36,26,,,,,,,,,102,,102
68,ORANGE CO PBLC SCHS,50,LOCUST GROVE ELEM,3,5,,,,,,,34,48,35,,,,,,,,,117,,117
68,ORANGE CO PBLC SCHS,471,LOCUST GROVE MIDDLE,6,8,,,,,,,,,,57,58,54,,,,,,169,,169
68,ORANGE CO PBLC SCHS,51,LOCUST GROVE PRIMARY SCHOOL,KG,2,57,,43,,40,42,,,,,,,,,,,,182,,182
68,ORANGE CO PBLC SCHS,330,ORANGE CO. HIGH,9,12,,,,,,,,,,,,,141,120,95,87,,443,,443
68,ORANGE CO PBLC SCHS,370,ORANGE ELEM,KG,5,86,,55,,45,47,46,52,39,,,,,,,,,370,,370
68,ORANGE CO PBLC SCHS,340,PROSPECT HEIGHTS MIDDLE,6,8,,,,,,,,,,71,69,68,,,,,,208,,208
68,ORANGE CO PBLC SCHS,350,UNIONVILLE ELEM,KG,2,,,38,,37,41,,,,,,,,,,,,116,,116
69,PAGE CO PBLC SCHS,340,GROVE HILL PRESCHOOL ACADEMY,PK,PK,45,,,,,,,,,,,,,,,,,45,,45
69,PAGE CO PBLC SCHS,350,LURAY ELEM,PK,5,17,,35,,27,38,45,34,47,,,,,,,,,243,,243
69,PAGE CO PBLC SCHS,110,LURAY HIGH,9,12,,,,,,,,,,,,,71,48,59,40,,218,,219
69,PAGE CO PBLC SCHS,400,LURAY MIDDLE,6,8,,,,,,,,,,66,49,46,,,,,,161,,161
