Div. No.,Division Name,School No.,School Name,Low Grade,High Grade,Grade PK,Grade JK,Grade KG,Grade T1,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Grade PG,Total Full-Time,Part-time Students,Total
53,LOUDOUN CO PBLC SCHS,930,RIVER BEND MIDDLE,6,8,,,,,,,,,,112,115,95,,,,,,322,,322.00
53,LOUDOUN CO PBLC SCHS,1050,RIVERSIDE HIGH,9,12,,,,,,,,,,,,,49,51,33,33,,166,,166.00
53,LOUDOUN CO PBLC SCHS,1060,ROCK RIDGE HIGH,PK,12,17,,,,,,,,,,,,51,61,62,54,,245,,245.00
53,LOUDOUN CO PBLC SCHS,40,ROLLING RIDGE ELEM,PK,5,<,,64,,55,51,72,68,62,,,,,,,,,372,62,434.00
53,LOUDOUN CO PBLC SCHS,550,ROSA LEE CARTER ELEM,PK,5,,,14,,11,10,12,21,11,,,,,,,,,79,,79.00
53,LOUDOUN CO PBLC SCHS,180,ROUND HILL ELEM,PK,5,<,,<,,<,<,<,10,10,,,,,,,,,45,,45.00
53,LOUDOUN CO PBLC SCHS,240,SANDERS CORNER ELEM,PK,5,,,<,,15,12,15,10,15,,,,,,,,,75,,75.00
53,LOUDOUN CO PBLC SCHS,870,SELDENS LANDING ELEM,PK,5,,,13,,<,18,14,<,15,,,,,,,,,77,,77.00
53,LOUDOUN CO PBLC SCHS,30,SENECA RIDGE MIDDLE,6,8,,,,,,,,,,105,119,98,,,,,,322,,322.00
53,LOUDOUN CO PBLC SCHS,90,SMART'S MILL MIDDLE,6,8,,,,,,,,,,100,112,118,,,,,,330,,330.00
53,LOUDOUN CO PBLC SCHS,690,STERLING ELEM,PK,5,17,,35,,50,38,59,40,52,,,,,,,,,291,,291.00
53,LOUDOUN CO PBLC SCHS,760,STERLING MIDDLE,6,8,,,,,,,,,,249,251,233,,,,,,733,,733.00
53,LOUDOUN CO PBLC SCHS,350,STEUART W. WELLER ELEM,PK,5,<,,26,,22,25,26,36,21,,,,,,,,,156,22,178.00
53,LOUDOUN CO PBLC SCHS,850,STONE BRIDGE HIGH,9,12,,,,,,,,,,,,,49,43,47,42,<,182,,182.00
53,LOUDOUN CO PBLC SCHS,570,STONE HILL MIDDLE,6,8,,,,,,,,,,31,35,25,,,,,,91,,91.00
53,LOUDOUN CO PBLC SCHS,10,SUGARLAND ELEM,PK,5,27,,67,,67,69,82,80,52,,,,,,,,,444,,444.00
53,LOUDOUN CO PBLC SCHS,750,SULLY ELEM,PK,5,<,,65,,56,70,56,69,58,,,,,,,,,374,28,402.00
53,LOUDOUN CO PBLC SCHS,280,SYCOLIN CREEK ELEM,PK,5,,,<,,<,<,<,,<,,,,,,,,,20,,20.00
53,LOUDOUN CO PBLC SCHS,1040,TRAILSIDE MIDDLE,6,8,,,,,,,,,,43,53,46,,,,,,142,,142.00
53,LOUDOUN CO PBLC SCHS,200,TUSCARORA HIGH,PK,12,19,,,,,,,,,,,,105,128,106,81,<,441,,441.00
53,LOUDOUN CO PBLC SCHS,700,WATERFORD ELEM,PK,5,,,,,,<,<,,<,,,,,,,,,<,,<
53,LOUDOUN CO PBLC SCHS,590,WOODGROVE HIGH,PK,12,17,,,,,,,,,,,,32,39,20,27,,135,<,136.00
54,LOUISA CO PBLC SCHS,660,JOUETT ELEM,PK,5,17,,40,,46,36,39,48,42,,,,,,,,,268,,268.00
54,LOUISA CO PBLC SCHS,602,LOUISA COUNTY HIGH,9,12,,,,,,,,,,,,,157,151,146,148,,602,,602.00
54,LOUISA CO PBLC SCHS,601,LOUISA COUNTY MIDDLE,6,8,,,,,,,,,,182,175,154,,,,,,511,,511.00
54,LOUISA CO PBLC SCHS,80,MOSS-NUCKOLS ELEM,PK,5,17,,35,,31,42,29,46,38,,,,,,,,,238,,238.00
54,LOUISA CO PBLC SCHS,610,THOMAS JEFFERSON ELEM,PK,5,36,,51,,48,62,61,68,56,,,,,,,,,382,,382.00
54,LOUISA CO PBLC SCHS,641,TREVILIANS ELEM,PK,5,12,,26,,38,44,38,47,32,,,,,,,,,237,,237.00
55,LUNENBURG CO PBLC SCHS,560,CENTRAL HIGH,9,12,,,,,,,,,,,,,81,48,60,35,,224,,224.00
55,LUNENBURG CO PBLC SCHS,240,KENBRIDGE ELEM,PK,5,51,,48,,41,31,33,31,29,,,,,,,,,264,,264.00
55,LUNENBURG CO PBLC SCHS,171,LUNENBURG MIDDLE,6,8,,,,,,,,,,85,95,78,,,,,,258,,258.00
55,LUNENBURG CO PBLC SCHS,140,VICTORIA ELEM,KG,5,<,,41,,38,33,56,48,41,,,,,,,,,258,,258.00
115,LYNCHBURG CITY PUBLIC SCHOOLS,290,BEDFORD HILLS ELEM,PK,5,<,,31,,36,37,37,34,42,,,,,,,,,220,<,222.00
115,LYNCHBURG CITY PUBLIC SCHOOLS,70,DEARINGTON ELEM/INNOVATION,PK,5,<,,15,,28,28,26,25,16,,,,,,,,,143,,143.00
115,LYNCHBURG CITY PUBLIC SCHOOLS,260,E.C. GLASS HIGH,9,12,,,,,,,,,,,,,200,199,151,168,14,732,,732.00
115,LYNCHBURG CITY PUBLIC SCHOOLS,1102,HERITAGE ELEM,PK,5,31,,45,,65,57,55,48,41,,,,,,,,,342,<,344.00
115,LYNCHBURG CITY PUBLIC SCHOOLS,130,HERITAGE HIGH,9,12,,,,,,,,,,,,,222,180,156,154,<,715,,715.00
115,LYNCHBURG CITY PUBLIC SCHOOLS,360,LINKHORNE ELEM,PK,5,<,,44,,47,41,54,50,41,,,,,,,,,282,<,283.00
115,LYNCHBURG CITY PUBLIC SCHOOLS,350,LINKHORNE MIDDLE,6,8,,,,,,,,,,120,108,118,,,,,,346,,346.00
115,LYNCHBURG CITY PUBLIC SCHOOLS,170,PAUL LAURENCE DUNBAR MID. FOR INNOV.,6,8,,,,,,,,,,136,146,129,,,,,,411,,411.00
115,LYNCHBURG CITY PUBLIC SCHOOLS,330,PAUL MUNRO ELEM,PK,5,40,,24,,20,13,12,22,11,,,,,,,,,142,<,144.00
115,LYNCHBURG CITY PUBLIC SCHOOLS,270,PERRYMONT ELEM,PK,5,<,,45,,42,40,36,50,51,,,,,,,,,268,<,269.00
115,LYNCHBURG CITY PUBLIC SCHOOLS,190,ROBERT S. PAYNE ELEM,PK,5,15,,50,,59,48,48,46,64,,,,,,,,,330,<,331.00
115,LYNCHBURG CITY PUBLIC SCHOOLS,370,SANDUSKY ELEM,PK,5,<,,19,,29,23,34,27,24,,,,,,,,,162,,162.00
115,LYNCHBURG CITY PUBLIC SCHOOLS,340,SANDUSKY MIDDLE,6,8,,,,,,,,,,117,144,134,,,,,,395,,395.00
115,LYNCHBURG CITY PUBLIC SCHOOLS,300,SHEFFIELD ELEM,PK,5,17,,38,,39,41,45,42,31,,,,,,,,,253,<,254.00
115,LYNCHBURG CITY PUBLIC SCHOOLS,90,T.C. MILLER ELEM FOR INNOVAT.,KG,5,<,,28,,27,27,24,33,29,,,,,,,,,169,,169.00
115,LYNCHBURG CITY PUBLIC SCHOOLS,250,WILLIAM M. BASS ELEM,PK,5,11,,31,,24,33,29,33,24,,,,,,,,,185,,185.00
56,MADISON CO PBLC SCHS,221,MADISON COUNTY HIGH,9,12,,,,,,,,,,,,,61,62,37,46,,206,,206.00
56,MADISON CO PBLC SCHS,230,MADISON PRIMARY,PK,2,,,46,,74,64,,,,,,,,,,,,184,,184.00
56,MADISON CO PBLC SCHS,200,WAVERLY YOWELL ELEM,3,5,,,,,,,44,66,78,,,,,,,,,188,,188.00
56,MADISON CO PBLC SCHS,222,WILLIAM H. WETSEL MIDDLE,6,8,,,,,,,,,,68,73,55,,,,,,196,,196.00
143,MANASSAS CITY PUBLIC SCHOOLS,470,BALDWIN ELEM,PK,4,32,,72,,78,80,84,80,,,,,,,,,,426,,426.00
143,MANASSAS CITY PUBLIC SCHOOLS,471,BALDWIN INTERMEDIATE SCHOOL,5,6,,,,,,,,,87,,,,,,,,,87,,87.00
143,MANASSAS CITY PUBLIC SCHOOLS,60,GEORGE CARR ROUND ELEM,PK,4,33,,72,,57,72,64,78,,,,,,,,,,376,,376.00
143,MANASSAS CITY PUBLIC SCHOOLS,70,GRACE E. METZ MIDDLE,7,8,,,,,,,,,,,360,313,,,,,,673,,673.00
143,MANASSAS CITY PUBLIC SCHOOLS,310,JENNIE DEAN ELEM,PK,4,41,,75,,79,81,86,80,,,,,,,,,,442,,442.00
143,MANASSAS CITY PUBLIC SCHOOLS,80,MAYFIELD INTERMEDIATE,5,6,,,,,,,,,324,407,,,,,,,,731,,731.00
143,MANASSAS CITY PUBLIC SCHOOLS,370,OSBOURN HIGH,9,12,,,,,,,,,,,,,392,311,322,225,,1250,,1250.00
143,MANASSAS CITY PUBLIC SCHOOLS,20,RICHARD C. HAYDON ELEM,PK,4,30,,67,,62,62,67,69,,,,,,,,,,357,,357.00
143,MANASSAS CITY PUBLIC SCHOOLS,10,WEEMS ELEM,PK,4,32,,91,,98,88,98,84,,,,,,,,,,491,,491.00
144,MANASSAS PARK CITY PUBLIC SCHOOLS,522,COUGAR ELEM,PK,2,82,,178,,174,168,,,,,,,,,,,,602,,602.00
144,MANASSAS PARK CITY PUBLIC SCHOOLS,420,MANASSAS PARK ELEM,3,5,,,,,,,188,173,182,,,,,,,,,543,,543.00
144,MANASSAS PARK CITY PUBLIC SCHOOLS,30,MANASSAS PARK HIGH,9,12,,,,,,,,,,,,,198,161,129,122,,610,,610.00
144,MANASSAS PARK CITY PUBLIC SCHOOLS,31,MANASSAS PARK MIDDLE,6,8,,,,,,,,,,178,162,177,,,,,,517,,517.00
116,MARTINSVILLE CITY PUBLIC SCHOOLS,222,ALBERT HARRIS ELEM,KG,5,,,18,,49,55,56,55,57,,,,,,,,,290,,290.00
116,MARTINSVILLE CITY PUBLIC SCHOOLS,224,CLEARVIEW EARLY CHILDHOOD CTR.,PK,PK,17,,,,,,,,,,,,,,,,,17,,17.00
116,MARTINSVILLE CITY PUBLIC SCHOOLS,110,MARTINSVILLE HIGH,9,12,,,,,,,,,,,,,109,86,93,90,,378,,378.00
116,MARTINSVILLE CITY PUBLIC SCHOOLS,10,MARTINSVILLE MIDDLE,6,8,,,,,,,,,,100,97,82,,,,,,279,,279.00
116,MARTINSVILLE CITY PUBLIC SCHOOLS,223,PATRICK HENRY ELEM,KG,5,,,12,,34,48,44,42,44,,,,,,,,,224,,224.00
57,MATHEWS CO PBLC SCHS,291,LEE-JACKSON ELEM,KG,4,<,,27,,31,34,44,39,,,,,,,,,,179,,179.00
57,MATHEWS CO PBLC SCHS,190,MATHEWS HIGH,9,12,,,,,,,,,,,,,45,51,38,44,,178,,178.00
57,MATHEWS CO PBLC SCHS,100,THOMAS HUNTER MIDDLE,5,8,,,,,,,,,49,23,37,43,,,,,,152,,152.00
58,MECKLENBURG CO PBLC SCHS,980,BLUESTONE  HIGH,9,12,,,,,,,,,,,,,90,93,81,73,,337,,337.00
58,MECKLENBURG CO PBLC SCHS,960,BLUESTONE MIDDLE,6,8,,,,,,,,,,105,72,88,,,,,,265,,265.00
58,MECKLENBURG CO PBLC SCHS,910,CHASE CITY ELEM,PK,5,30,,45,,46,59,58,39,36,,,,,,,,,313,,313.00
58,MECKLENBURG CO PBLC SCHS,1000,CLARKSVILLE ELEM,PK,5,27,,46,,38,34,49,35,37,,,,,,,,,266,,266.00
58,MECKLENBURG CO PBLC SCHS,1020,LACROSSE ELEM,PK,5,26,,44,,35,33,42,44,43,,,,,,,,,267,,267.00
58,MECKLENBURG CO PBLC SCHS,990,PARK VIEW HIGH,9,12,,,,,,,,,,,,,129,107,88,85,,409,,409.00
58,MECKLENBURG CO PBLC SCHS,950,PARK VIEW MIDDLE,6,8,,,,,,,,,,131,118,115,,,,,,364,,364.00
58,MECKLENBURG CO PBLC SCHS,190,SOUTH HILL ELEM,PK,5,47,,72,,77,69,70,76,76,,,,,,,,,487,,487.00
59,MIDDLESEX CO PBLC SCHS,291,MIDDLESEX ELEM,PK,5,<,,17,,50,40,62,38,54,,,,,,,,,268,,268.00
59,MIDDLESEX CO PBLC SCHS,90,MIDDLESEX HIGH,9,12,,,,,,,,,,,,,53,30,31,37,<,152,,152.00
59,MIDDLESEX CO PBLC SCHS,140,ST. CLARE WALKER MIDDLE,6,8,,,,,,,,,,49,49,38,,,,,,136,,136.00
60,MONTGOMERY CO PBLC SCHS,902,AUBURN ELEM,PK,5,15,,43,,41,45,41,45,38,,,,,,,,,268,,268.00
60,MONTGOMERY CO PBLC SCHS,650,AUBURN HIGH,9,12,,,,,,,,,,,,,34,40,33,34,,141,,141.00
60,MONTGOMERY CO PBLC SCHS,903,AUBURN MIDDLE,6,8,,,,,,,,,,40,41,27,,,,,,108,,108.00
60,MONTGOMERY CO PBLC SCHS,700,BELVIEW ELEM,PK,5,20,,24,,23,21,19,22,25,,,,,,,,,154,<,155.00
60,MONTGOMERY CO PBLC SCHS,760,BLACKSBURG HIGH,9,12,,,,,,,,,,,,,58,42,38,39,,177,,177.00
60,MONTGOMERY CO PBLC SCHS,710,BLACKSBURG MIDDLE,6,8,,,,,,,,,,65,56,49,,,,,,170,,170.00
60,MONTGOMERY CO PBLC SCHS,740,CHRISTIANSBURG ELEM,3,5,,,,,,,59,69,55,,,,,,,,,183,,183.00
60,MONTGOMERY CO PBLC SCHS,770,CHRISTIANSBURG HIGH,9,12,,,,,,,,,,,,,110,84,92,88,,374,,374.00
60,MONTGOMERY CO PBLC SCHS,671,CHRISTIANSBURG MIDDLE,6,8,,,,,,,,,,98,115,110,,,,,,323,,323.00
60,MONTGOMERY CO PBLC SCHS,780,CHRISTIANSBURG PRIMARY,PK,2,<,,51,,61,65,,,,,,,,,,,,186,<,191.00
60,MONTGOMERY CO PBLC SCHS,30,EASTERN MONTGOMERY ELEM,PK,5,27,,52,,55,50,46,49,51,,,,,,,,,330,<,337.00
60,MONTGOMERY CO PBLC SCHS,904,EASTERN MONTGOMERY HIGH,9,12,,,,,,,,,,,,,45,42,39,44,,170,,170.00
60,MONTGOMERY CO PBLC SCHS,600,FALLING BRANCH ELEM,PK,5,13,,32,,42,33,32,41,47,,,,,,,,,240,<,243.00
60,MONTGOMERY CO PBLC SCHS,750,GILBERT LINKOUS ELEM,PK,5,16,,<,,10,13,15,<,<,,,,,,,,,76,,76.00
60,MONTGOMERY CO PBLC SCHS,10,HARDING AVENUE ELEM,KG,5,<,,12,,13,11,10,13,<,,,,,,,,,66,<,67.00
60,MONTGOMERY CO PBLC SCHS,901,KIPPS ELEM,KG,5,<,,11,,14,<,15,10,<,,,,,,,,,65,<,68.00
60,MONTGOMERY CO PBLC SCHS,730,MARGARET BEEKS ELEM,PK,5,11,,20,,16,27,20,19,17,,,,,,,,,130,<,131.00
60,MONTGOMERY CO PBLC SCHS,210,PRICES FORK ELEM,PK,5,24,,31,,43,41,36,32,29,,,,,,,,,236,<,238.00
60,MONTGOMERY CO PBLC SCHS,290,SHAWSVILLE MIDDLE,6,8,,,,,,,,,,47,48,43,,,,,,138,,138.00
62,NELSON CO PBLC SCHS,710,NELSON COUNTY HIGH,9,12,,,,,,,,,,,,,82,85,76,76,,319,,319.00
62,NELSON CO PBLC SCHS,730,NELSON MIDDLE,6,8,,,,,,,,,,79,81,71,,,,,,231,,231.00
62,NELSON CO PBLC SCHS,10,ROCKFISH RIVER ELEM,PK,5,13,,31,,32,26,35,29,29,,,,,,,,,195,,195.00
62,NELSON CO PBLC SCHS,20,TYE RIVER ELEM,PK,5,19,,43,,33,35,43,44,51,,,,,,,,,268,,268.00
63,NEW KENT CO PBLC SCHS,180,GEORGE W. WATKINS ELEM,PK,5,,,27,,29,24,27,19,41,,,,,,,,,167,,167.00
63,NEW KENT CO PBLC SCHS,20,NEW KENT  HIGH,9,12,,,,,,,,,,,,,40,48,32,38,,158,,158.00
63,NEW KENT CO PBLC SCHS,10,NEW KENT ELEM,PK,5,<,,28,,28,35,29,28,37,,,,,,,,,192,,192.00
63,NEW KENT CO PBLC SCHS,100,NEW KENT MIDDLE,6,8,,,,,,,,,,52,55,38,,,,,,145,,145.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1404,ACHIEVABLE DREAM ACADEMY,PK,5,,,92,,96,84,70,59,67,,,,,,,,,468,,468.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1405,ACHIEVABLE DREAM MIDDLE/HIGH,6,12,,,,,,,,,,52,41,42,45,37,33,17,,267,,267.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1250,B.C. CHARLES ELEM,PK,5,,,25,,20,35,57,48,55,,,,,,,,,240,,240.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,110,B.T. WASHINGTON MIDDLE,6,8,,,,,,,,,,57,65,53,,,,,,175,,175.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1170,CARVER ELEM,PK,5,<,,67,,63,67,58,69,60,,,,,,,,,387,,387.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1393,CRITTENDEN MIDDLE,6,8,,,,,,,,,,189,170,131,,,,,,490,,490.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,50,DAVID A. DUTROW ELEM,PK,5,,,52,,45,45,52,55,41,,,,,,,,,290,,290.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1398,DEER PARK ELEM,PK,5,,,34,,27,26,43,30,48,,,,,,,,,208,,208.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1402,DENBIGH EARLY CHILDHOOD CENTER,PK,PK,232,,,,,,,,,,,,,,,,,232,,232.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,280,DENBIGH HIGH,9,12,,,,,,,,,,,,,269,244,154,158,,825,,825.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,130,DISCOVERY STEM ACADEMY,KG,4,<,,79,,81,92,49,70,,,,,,,,,,373,,373.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1260,ETHEL M. GILDERSLEEVE MIDDLE,6,8,,,,,,,,,,182,169,143,,,,,,494,,494.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1408,GATEWOOD ACADEMY,PK,PK,<,,,,,,,,,,,,,,,,,<,,<
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1407,GENERAL STANFORD ELEM,PK,5,,,31,,28,22,24,20,22,,,,,,,,,147,,147.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,70,GEORGE J. MCINTOSH ELEM,PK,5,<,,44,,62,45,43,35,49,,,,,,,,,284,,284.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1395,HERITAGE HIGH,9,12,,,,,,,,,,,,,197,193,140,150,,680,,680.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1210,HIDENWOOD ELEM,PK,5,,,40,,47,34,70,70,61,,,,,,,,,322,,322.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1080,HILTON ELEM,PK,5,,,12,,21,28,25,25,21,,,,,,,,,132,,132.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1270,HOMER L. HINES MIDDLE,6,8,,,,,,,,,,152,153,146,,,,,,451,,451.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1240,HORACE H. EPES ELEM,PK,5,,,50,,48,66,44,40,43,,,,,,,,,291,,291.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,91,HUNTINGTON MIDDLE,6,8,,,,,,,,,,138,120,111,,,,,,369,,369.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,20,J.M. DOZIER MIDDLE,6,8,,,,,,,,,,200,230,222,,,,,,652,,652.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1411,JOHN MARSHALL EARLY CHILDHOOD CTR,PK,KG,139,,102,,,,,,,,,,,,,,,241,,241.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,300,JOSEPH H. SAUNDERS ELEM,PK,5,,,49,,46,69,52,55,45,,,,,,,,,316,,316.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1290,KILN CREEK ELEM,PK,5,,,51,,44,48,41,49,46,,,,,,,,,279,,279.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,200,L.F. PALMER ELEM,PK,5,,,32,,41,32,39,49,70,,,,,,,,,263,,263.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1409,LEE HALL EARLY CHILDHOOD CENTER,PK,PK,63,,,,,,,,,,,,,,,,,63,,63.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1180,LEE HALL ELEM,PK,5,,,57,,43,44,43,52,46,,,,,,,,,285,,285.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1400,MARY PASSAGE MIDDLE,6,8,,,,,,,,,,133,145,125,,,,,,403,,403.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1220,MENCHVILLE HIGH,9,12,,,,,,,,,,,,,159,151,120,114,,544,,544.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1120,NEWSOME PARK ELEM,PK,5,,,<,,63,72,49,62,63,,,,,,,,,312,,312.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,150,OLIVER C. GREENWOOD ELEM,PK,5,,,73,,85,68,66,68,86,,,,,,,,,446,,446.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,310,R.O. NELSON ELEM,PK,5,<,,37,,31,41,55,50,62,,,,,,,,,279,,279.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,270,RICHARD T. YATES ELEM,PK,5,,,34,,36,31,45,47,52,,,,,,,,,245,,245.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1230,RICHNECK ELEM,PK,5,,,56,,63,53,54,63,79,,,,,,,,,368,,368.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1150,RIVERSIDE ELEM,PK,5,,,34,,31,30,52,56,50,,,,,,,,,253,,253.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,250,SEDGEFIELD ELEM,PK,5,,,36,,41,40,54,64,81,,,,,,,,,316,,316.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,290,T. RYLAND SANFORD ELEM,PK,5,,,50,,37,42,51,51,51,,,,,,,,,282,,282.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1070,WARWICK HIGH,9,12,,,,,,,,,,,,,275,213,192,149,,829,,829.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1410,WATKINS EARLY CHILDHOOD CENTER,PK,PK,245,,,,,,,,,,,,,,,,,245,,245.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,320,WILLIS A. JENKINS ELEM,PK,5,,,46,,49,34,47,38,42,,,,,,,,,256,,256.00
117,NEWPORT NEWS CITY PUBLIC SCHOOLS,1396,WOODSIDE HIGH,9,12,,,,,,,,,,,,,288,224,199,203,,914,,914.00
118,NORFOLK CITY PUBLIC SCHOOLS,185,ACADEMY FOR DISCOVERY AT LAKEWOOD,3,8,,,,,,,47,33,42,62,80,88,,,,,,352,,352.00
118,NORFOLK CITY PUBLIC SCHOOLS,760,AZALEA MIDDLE,6,8,,,,,,,,,,244,219,194,,,,,,657,,657.00
118,NORFOLK CITY PUBLIC SCHOOLS,250,BAY VIEW ELEM,PK,5,42,,70,,63,55,72,57,58,,,,,,,,,417,,417.00
118,NORFOLK CITY PUBLIC SCHOOLS,510,BERKLEY/CAMPOSTELLA EARLY CHILDHOOD CENTER,PK,PK,57,,,,,,,,,,,,,,,,,57,,57.00
118,NORFOLK CITY PUBLIC SCHOOLS,20,BLAIR MIDDLE,6,8,,,,,,,,,,306,247,247,,,,,,800,,800.00
118,NORFOLK CITY PUBLIC SCHOOLS,880,BOOKER T. WASHINGTON HIGH,9,12,,,,,,,,,,,,,312,223,127,84,,746,,746.00
118,NORFOLK CITY PUBLIC SCHOOLS,40,CAMP ALLEN ELEM,PK,5,35,,55,,53,45,51,31,39,,,,,,,,,309,,309.00
118,NORFOLK CITY PUBLIC SCHOOLS,220,CHESTERFIELD ACADEMY ELEM,PK,5,20,,34,,44,38,43,36,31,,,,,,,,,246,,246.00
118,NORFOLK CITY PUBLIC SCHOOLS,550,COLEMAN PLACE ELEM,PK,5,23,,49,,71,80,64,60,70,,,,,,,,,417,,417.00
118,NORFOLK CITY PUBLIC SCHOOLS,560,CROSSROADS SCHOOL,PK,8,22,,60,,79,80,80,85,85,50,35,43,,,,,,619,,619.00
118,NORFOLK CITY PUBLIC SCHOOLS,740,EASTON PRESCHOOL,PK,PK,72,,,,,,,,,,,,,,,,,72,,72.00
118,NORFOLK CITY PUBLIC SCHOOLS,750,FAIRLAWN ELEM,3,5,,,,,,,70,72,61,,,,,,,,,203,,203.00
118,NORFOLK CITY PUBLIC SCHOOLS,90,GHENT SCHOOL,KG,8,,,19,,21,16,24,29,25,20,23,18,,,,,,195,,195.00
118,NORFOLK CITY PUBLIC SCHOOLS,420,GRANBY ELEM,PK,5,25,,52,,55,55,45,45,33,,,,,,,,,310,,310.00
118,NORFOLK CITY PUBLIC SCHOOLS,390,GRANBY HIGH,9,12,,,,,,,,,,,,,485,354,157,268,,1264,,1264.00
118,NORFOLK CITY PUBLIC SCHOOLS,610,INGLESIDE ELEM,PK,5,23,,52,,60,47,53,43,57,,,,,,,,,335,,335.00
118,NORFOLK CITY PUBLIC SCHOOLS,430,JACOX ELEM,PK,5,35,,71,,90,96,85,73,73,,,,,,,,,523,,523.00
118,NORFOLK CITY PUBLIC SCHOOLS,131,JAMES MONROE ELEM,PK,5,18,,40,,52,36,31,29,39,,,,,,,,,245,,245.00
118,NORFOLK CITY PUBLIC SCHOOLS,840,LAKE TAYLOR HIGH,9,12,,,,,,,,,,,,,420,226,165,116,,927,,927.00
118,NORFOLK CITY PUBLIC SCHOOLS,790,LAKE TAYLOR MIDDLE,6,8,,,,,,,,,,127,138,175,,,,,,440,,440.00
118,NORFOLK CITY PUBLIC SCHOOLS,210,LARCHMONT ELEM,PK,5,<,,21,,31,31,27,23,24,,,,,,,,,166,,166.00
118,NORFOLK CITY PUBLIC SCHOOLS,670,LARRYMORE ELEM,PK,5,18,,53,,62,55,61,82,74,,,,,,,,,405,,405.00
118,NORFOLK CITY PUBLIC SCHOOLS,520,LINDENWOOD ELEM,PK,5,<,,42,,38,30,44,29,34,,,,,,,,,219,,219.00
118,NORFOLK CITY PUBLIC SCHOOLS,682,LITTLE CREEK ELEM,PK,5,24,,60,,59,84,68,70,62,,,,,,,,,427,,427.00
118,NORFOLK CITY PUBLIC SCHOOLS,460,MARY CALCOTT ELEM,PK,5,33,,42,,47,41,45,61,37,,,,,,,,,306,,306.00
118,NORFOLK CITY PUBLIC SCHOOLS,10,MAURY HIGH,9,12,,,,,,,,,,,,,317,229,167,102,,815,,815.00
118,NORFOLK CITY PUBLIC SCHOOLS,490,NORTHSIDE MIDDLE,6,8,,,,,,,,,,232,205,170,,,,,,607,,607.00
118,NORFOLK CITY PUBLIC SCHOOLS,620,NORVIEW ELEM,PK,5,13,,33,,46,44,44,54,44,,,,,,,,,278,,278.00
118,NORFOLK CITY PUBLIC SCHOOLS,580,NORVIEW HIGH,9,12,,,,,,,,,,,,,478,350,210,187,,1225,,1225.00
118,NORFOLK CITY PUBLIC SCHOOLS,570,NORVIEW MIDDLE,6,8,,,,,,,,,,336,270,241,,,,,,847,,847.00
118,NORFOLK CITY PUBLIC SCHOOLS,190,OCEAN VIEW ELEM,KG,5,,,70,,82,73,76,93,82,,,,,,,,,476,,476.00
118,NORFOLK CITY PUBLIC SCHOOLS,630,OCEANAIR ELEMENTARY,PK,5,26,,49,,62,52,50,71,47,,,,,,,,,357,,357.00
